Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
IBRD only,IBD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2103110859219.27,2156410186283.89,2236206822704.4,2341523760824.81,2524600396261.95,2664851849605.75,2797571567889.39,2925363009330.98,3126052146693.64,3357190862532.89,3607712110354.66,3836405396989.78,4096380007890.54,4404299657666.18,4660803338181.88,4861726407593.76,5188670873799.91,5407342201858.99,5579511842808.38,5813951806760.83,6049199855277.34,6167907440725.48,6330667865994.76,6404789390995.84,6692282619927.28,6979891707167.59,7276987544069.38,7624497249918.67,7909107770025.18,8135482809231.49,8298947220777.41,8380119074401.42,8454054658175.84,8706296334639.14,8935177923511.04,9268611255238.79,9723175236005.71,10207391940526.1,10413816915835.3,10743488738995.6,11348498989509.2,11721290763413.4,12204006811307.5,12855736819124.6,13845968169306.8,14801232530404.6,15971919925516.7,17326016059769.9,18287546457642.3,18655777879984.1,20019039739130,21219561021392.4,22291866337381.9,23399976047485.4,24409662567160.9,25364967878822.3,26459934794675.6,27773742795299.4,29006791814093.5,30051620823900,..
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.53430896573855,3.70043867015973,4.70962421950934,7.81869646168572,5.55539219400669,4.98037886433652,4.56794181455035,6.8603156846698,7.39394946062299,7.4622283355305,6.33901152973743,6.77651561810302,7.51687219404739,5.82393797999707,4.31091069142298,6.72486353192315,4.21439966761533,3.18399750787376,4.20180063341245,4.04626760481497,1.96236838405287,2.63882729813044,1.17083262887982,4.48872260086515,4.29762315153741,4.25645338589855,4.7754610509469,3.73284310791173,2.86220703761619,2.00927732722185,0.978098202875557,0.882273666018335,2.9836769060791,2.6289202672928,3.73169213396845,4.90433753503248,4.98002651157907,2.0223087005179,3.16571556639347,5.6314132700447,3.28494344713613,4.1182840494055,5.34029534638847,7.70264173974896,6.89922401537339,7.90939128013382,8.4779797329801,5.54963353696193,2.01356383807281,7.30745117097791,5.99689744316628,5.0533812405853,4.97091492175889,4.31490407351922,3.91363587691139,4.31684724019516,4.96527300924467,4.43962136425762,3.60201506082751,..
IBRD only,IBD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2360246183367.43,2416010255732.37,2510600696420.77,2629957547232.01,2826097627756.93,2980115307969.48,3113999569012.31,3228322862800.81,3439196927825.02,3700776384390.65,3991549432115.82,4246203086894.04,4510627277769.55,4834852298790.71,5125240432103.56,5318535932101.23,5671368255562.58,5911329034286.62,6084692306793.02,6338326253763.8,6590033968607.11,6699466574231.54,6857831630882.13,6922357535216.45,7215936077326.58,7524764449696.71,7836875965519.4,8202169041033.75,8512449902018.12,8754310525068.77,8942722013315.9,9033538851673.86,9118916205936.71,9375548875665.19,9608298883107.07,9964296832511.83,10452132744258.3,10960345420928.4,11190946985632.9,11544010460311.3,12180425555509.1,12591716626149.8,13123867171969.1,13823560114949.2,14879330377297.6,15899424456881.5,17139302671771.6,18568809990951.4,19596493449506.6,20034047719211.8,21483723192036.1,22751073942920.3,23896001632631,25097715723426,26203799278244.3,27229287455968.8,28384367715491.1,29777457822051.3,31098279309147,32219876300624.8,..
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.3626379636964,3.9151506275261,4.75411525940417,7.45791812234191,5.4498357983052,4.49258660175992,3.67126877364188,6.53200048403058,7.60582956007272,7.85708233957629,6.37981964420347,6.22730909154261,7.18802510282957,6.00614280162162,3.77144258027191,6.63401221625213,4.2310914740667,2.93272919678242,4.1683939660782,3.97120161957341,1.66057726175201,2.36384576138818,0.94090826091076,4.24101963264106,4.27981025691881,4.1477911755134,4.6612078221163,3.78291229346902,2.84125752086133,2.15221390316924,1.01553909673954,0.945115260638204,2.81428915380756,2.48252140251751,3.70510902851562,4.89583881277707,4.86228685671205,2.10396256548744,3.15490257555217,5.51294627968191,3.37665600242249,4.22619537604729,5.33145401284261,7.6374700407795,6.85577948548226,7.79825847314508,8.34052205364331,5.53446052308169,2.23281920733717,7.23605879921206,5.89912064848225,5.03241162409809,5.02893374912577,4.40710846758824,3.91350951377434,4.24205099523871,4.90794834862534,4.43564220622483,3.60662074042122,..
IDA & IBRD total,IBT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,101376480431.413,102680157605.735,107090070053.312,115508209495.607,121410212012.731,128146631303.468,127238271104.468,116065877183.41,118357725312.64,137969552451.814,163719748023.386,181728729505.216,189039533005.418,199740977216.782,217546210860.661,212531872458.655,226288898063.938,238137071686.688,235860671959.693,250129598156.592,263534179663.055,250822015813.978,247390983437.841,238659005686.934,242326880947.329,257003875934.296,263622299323.848,273020046805.876,289878427094.597,298248901045.331,318088145413.955,323765188318.354,333535004664.044,332083903382.674,334247076343.919,340314188112.782,356076991955.76,363583390587.273,373417249387.205,380787240118.482,395183115033.092,412734181063.35,443993057555.35,466863090448.087,502207349676.085,532015360880.725,562767979835.846,595099892122.649,620810394124.628,658506948848.957,700031820002.652,733687515544.96,767470636289.704,811425228605.351,859525952861.537,891674979395.033,904812676244.758,929381669103.73,961750556589.843,983276122767.846,..
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.28597596678561,4.29480490720582,7.86080300265397,5.10959571003282,5.54847831913095,-0.708844383781909,-8.78068667868408,1.97460975167454,16.5699594913384,18.6636798583261,10.9998834589323,4.02292115292249,5.66095569600078,8.9141616767775,-2.30495322449806,6.47292354136648,5.2358616459401,-0.955919929170108,6.04972676383177,5.35905450824379,-4.8237249017682,-1.36791515888356,-3.52962651652214,1.53686857524526,6.05669289745717,2.57522318116487,3.56485301362288,6.17477745167466,2.88758085057606,6.65190862366612,1.78473891160287,3.0175623254725,-0.435067162689933,0.651393500019211,1.81515776748932,4.63183857552067,2.10808302729268,2.7047051803019,1.97366103022074,3.78055601603945,4.44124897107218,7.57360982593353,5.15098885074016,7.5705833147091,5.9353992377583,5.78040057042929,5.74515847476501,4.32036744457687,6.07215263808247,6.30591237135434,4.80773795999454,4.60456529911806,5.72720182861239,5.92793057948901,3.74032062981526,1.47337282679376,2.71536788818435,3.48284117948323,2.23816519060077,..
IDA blend,IDB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,154144756687.085,164503604924.141,168664152767.76,176185843384.349,182812092019.793,186618624834.436,188935937932.356,198489364744.552,205877862229.026,215414768950.721,220240593038.739,217194577082.5,222541386722.232,236359720925.06,236959364434.358,248476644757.131,256759612605.598,262750989191.076,265555832301.627,266662165168.909,275093539780.809,276670091592.605,278989811010.28,283434998058.306,288998870953.555,298712425350.139,308396529560.308,315333768024.017,322609591870.865,326311078762.989,330361277110.193,331720193685.604,337159024667.445,338017491436.465,355106928997.864,372622224848.7,388900763834.481,404107276083.322,420626536848.576,436765524059.284,458542945232.629,476598938712.794,501699327332.095,531034964834.891,565890336251.99,603657711803.862,645823079748.342,686683756748.135,719744463219.317,763982967227.135,796040800823.143,834668634410.102,884920877602.51,934012729169.272,972159011676.33,1020060976702.71,1075563139876.18,1131836650821.5,1188620560265.01,..
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,6.72020797832566,2.52915299062153,4.45956683335389,3.76094271149223,2.08221063091986,1.24173731318385,5.05643707425128,3.72236441684568,4.63231287640104,2.24024755197824,-1.38304020807995,2.46176019288981,6.20933229830014,0.253699533470055,4.86044531317245,3.33349955548637,2.33345755770445,1.06749098040937,0.416610268994248,3.16181885291454,0.573096632168074,0.838442422280508,1.59331519381651,1.96301548269054,3.36110461765284,3.24194890748768,2.24945412764528,2.30734053394934,1.14735797861994,1.24120773421434,0.411342572379496,1.63958392807264,0.2546177637889,5.05578497987615,4.93240047448941,4.36864413881683,3.91012660888279,4.08784046784847,3.83689230157111,4.98606688800587,3.93768864353686,5.26656410253301,5.84725470109653,6.5636678797481,6.67397429014483,6.98497958693849,6.32691495257731,4.81454616426996,6.14641810649653,4.19614506752171,4.85249418710904,6.02062197148732,5.54759784849522,4.08412876139133,4.92737962113603,5.44106327377433,5.23200441322291,5.01697037309154,..
IDA only,IDX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,248197790755.518,250869597187.296,264776149058.641,278241619367.301,291540115858.408,305077629713.73,307189837383.365,295904702648.382,306667313354.209,335935787048.969,374226409926.753,399420712378.736,405412395265.311,422481794255.401,455048039501.45,449677777482.229,475551257639.333,496449849358.294,498836331048.72,517959830549.954,534622134067.302,527047655936.04,524518625228.791,516761532814.26,524843644777.162,546265262147.664,562393195752.017,581553019981.732,606778222367.901,622644835992.028,648003793925.29,657927218294.188,669810710870.591,673277826396.419,676411437769.544,698941624266.084,732316407015.46,755653712087.103,780488249332.185,803904633009.305,834518925408.97,873826472955.068,924278542650.443,972412361598.15,1037799609729.65,1102573001375.03,1171119548881.2,1245526488489.52,1311673212035.54,1383012442262.94,1469119672665.19,1535256212300.97,1607844439357.37,1702282144860.88,1799958362761.69,1870368076304.62,1930046661675.46,2009051564759.84,2097020470871.04,2174034852990.9,..
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.0764827614482,5.54333886101104,5.08560546579957,4.77947782267294,4.64344806047121,0.692350885122835,-3.67366799341724,3.63718812492702,9.54404738301974,11.3981970227549,6.73236890387155,1.50009318517601,4.21037915698645,7.7083191959656,-1.18015276477286,5.7537822531438,4.39460339621505,0.48070952051053,3.83362203411085,3.21691037307981,-1.41679097227734,-0.479848582716414,-1.4788974197336,1.56399256711065,4.08152362778384,2.95239963473881,3.40683784484553,4.33755848898547,2.61489503730188,4.07278057527908,1.53138368354087,1.8062016961714,0.51762616953701,0.465426195586645,3.3308405562793,4.77504581078875,3.18677894528578,3.28649708826147,3.00022245013378,3.80819952300368,4.71020444824958,5.77369434972121,5.20771788228241,6.72423045137329,6.24141607282442,6.21696227104174,6.35348796622881,5.31074402329487,5.43879600290791,6.22606332169759,4.50178027470048,4.72808554525264,5.87355985391615,5.73795702408614,3.91174123799701,3.19074016108902,4.09341932778939,4.37862858545995,3.67256224675137,..
IDA total,IDA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1036352477581.73,1031720928978.57,1064646983659.63,1103957785988.62,1176862543813.05,1249959945901.05,1331440771455.94,1366630126074.08,1459191590000.69,1603320744609.7,1762462261331.46,1913032693795.34,2070417664800.78,2270889764234.18,2416729902000.62,2531717971636.24,2711514885530.85,2884432947683.02,3039151794496.25,3265862894773.18,3538763465346.18,3534224731962.61,3594660993302.04,3614811936556.46,3874955866600.38,4156117157791.08,4403603480641.43,4663884317758.72,4873412548013.04,5088923323800.72,5099747857843.22,5121280675072.58,5083946973884.34,5254105391344.61,5430282977546.12,5702017342123.82,5950193113012.51,6248786326585.77,6379555802860.8,6643875179478.14,7094244145852.38,7427739608922.84,7838547935860.98,8330835042317.86,8987302078653.79,9632433623150.85,10473231692934.5,11479980756846,12227240389107.2,12550171754990.9,13506370201602.5,14410939167088,15189820819445.9,15982369507498.4,16727107045964.4,17394091516334.8,18061587445234.1,18940537741923.8,19880938199358.3,20730423983427.5,..
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-0.446908624560777,3.19137217790642,3.69237906389057,6.60394434911696,6.21120983689121,6.5186749241111,2.64295306051511,6.77297113246776,9.87732903593208,9.92574425652428,8.54318618715443,8.22698804447496,9.68268880437186,6.42215840078946,4.75800251986942,7.10177499662024,6.37717547024693,5.36392592996523,7.4596833461064,8.35615515304593,-0.128257608286376,1.71002881601873,0.560579795757349,7.19661035234216,7.25585789541825,5.95474846964829,5.91063292282116,4.49256919723531,4.42217385998964,0.212707744914781,0.42223297758224,-0.728991507338378,3.34697467015982,3.35314145947162,5.00405532642243,4.35242048555841,5.01821046648483,2.09271800059261,4.14322540291624,6.77870902459696,4.7009301655544,5.53073140103955,6.28033547137838,7.87996681006521,7.17825593099121,8.72882287777057,9.61259230606622,6.50924115718223,2.6410813528402,7.61900685726738,6.69735059815071,5.40479453370202,5.21763026353743,4.65974421450255,3.98744665492701,3.83748658716934,4.86640667302787,4.96501456425418,4.27286567440032,..
Late-demographic dividend,LTE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,811786679282.36,864689322011.185,906171613554.643,929431805405.569,998061664925.302,1049937489504.62,1092980535900.76,1140925772889.26,1231113680233.35,1308037028521.5,1394157973301.43,1486865760526.5,1592961767251.08,1729747606771.02,1839787995165.43,1908327830215.21,2026058568422.19,2123948326518.36,2207210309706,2353241593295.86,2495929348792.32,2505345676268.98,2494153721135.6,2431385606224.89,2523902528384.52,2615843401854.26,2733182962146.4,2824927387670.85,2854040518445.44,2892648217108.21,2902697771107.6,3003406290784.68,3079113235143.14,3194201923487.74,3340078489362.2,3391047280545.56,3510423059077.99,3690508357594.81,3772771851749.06,3777865746523.18,3920965918104.07,3955560728843.35,3967124863263.39,4029175787334.82,4284475082392.1,4466836447786.25,4701868053203.82,4961124554829.25,5155593255230.59,5059039300956.74,5354420958073.68,5588327753737.54,5743661613310.66,5903553159457.98,5962721012288.79,5968198394712.14,5944766405489.05,6051321095681.66,6147035131396.17,6199383095038.63,..
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.5168158186079,4.79736368745407,2.56686388129989,7.38406617038297,5.19765725930334,4.09958181571916,4.38665057735783,7.90480060027876,6.24827337419973,6.58398370245479,6.6497333157683,7.13554710460342,8.58688779178836,6.36164420541228,3.72542027830876,6.1693141158928,4.83153644331252,3.92015107656225,6.61610191596593,6.0634554438852,0.377267388646672,-0.446722990738834,-2.5166097173086,3.80511104132404,3.64280602898658,4.48572572077384,3.35668803717422,1.03057979124164,1.35273828150864,0.347417080996763,3.4694800361064,2.52070272978872,3.73772185546979,4.56691747637467,1.52597585193544,3.52032185505911,5.13001696622058,2.22905589645804,0.135017302245828,3.78785751485728,0.882303275821485,0.292351330513412,1.56412833500742,6.33626598918265,4.25632923257284,5.261701612873,5.51390423320728,3.91985120010845,-1.87280007351028,5.83869069886605,4.36847975710918,2.77961254991213,2.78379119300463,1.00224138298843,0.0918604511607413,-0.39261411356317,1.79241172696413,1.58170479141853,0.851596949154995,..
Latin America & Caribbean,LCN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,742595104672.391,791419268260.518,829894207269.776,848958059865.647,914114945277.54,962925214235.674,998988780658.464,1043699952705.09,1129656285315.63,1200478835049.95,1282518708130.06,1368112852359.86,1471725536323.29,1607349838233.83,1714615856030.99,1788605666197.12,1900623894615.06,1990103873599.05,2063632350940.37,2198311059949.16,2330563565797.15,2334546163342.1,2332161477913.13,2276804359879.59,2363483563665.64,2450521580107.46,2559735020397.18,2642644529787.18,2664385371687.42,2692210869895.15,2700710100034.02,2791941988906.8,2852024017854.74,2956001957780.48,3090522529017.68,3128044192428.56,3234311053029.72,3396462451332.43,3464488382214.63,3464007828953.84,3594913816555.68,3619288668585.07,3625872641547.95,3678455672958.14,3908495782992.92,4077357014827.41,4295569863509.75,4539764605153,4723268289320.13,4633020764051,4911339906677.79,5126800232716.7,5264855708657.57,5410298369678.89,5462547850489.5,5459048855343.32,5429662875847.4,5532203575603.24,5617942748254.63,5664136738357.9,..
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.57480278026692,4.86151153405991,2.2971425067044,7.67492394408791,5.33962049415067,3.74520948144618,4.47564306149175,8.23573215537323,6.26938925183997,6.83392915266975,6.673909993454,7.57340184215832,9.21532572230537,6.67347053178069,4.31524121895185,6.26288010459616,4.70792665700522,3.69470550340374,6.52629374352554,6.01609609565669,0.170885600521757,-0.102147709324186,-2.37364001411569,3.80705542001978,3.68261568558694,4.45674264516917,3.23898797060372,0.822692634411908,1.04434960885931,0.315697044162192,3.37807041457849,2.15197984724129,3.64575961754856,4.55076055965161,1.21408800804994,3.39723015609496,5.0134756875288,2.00284654569111,-0.0138708290453877,3.77903267156816,0.678037173440288,0.181913452221181,1.45021727480596,6.25371434338338,4.3203636695544,5.35182099307951,5.68480433103088,4.04214095063062,-1.91070080590565,6.00729322834799,4.38699683045665,2.69281949118808,2.76251941306107,0.965741207609454,-0.0640542699478601,-0.538298525523487,1.88852792706462,1.54981955164295,0.822258114282604,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,780594856888.67,831309712681.675,870540587936.9,891709926403.056,957528161320.467,1006389074595.08,1046792933163.01,1092129777749.81,1179071186021.87,1251868055532.42,1334361603190.07,1423010292852.41,1525491394077.44,1658414268002.8,1767404899329.76,1834332784620.63,1947741345392.03,2040266012796.38,2117849293101.94,2258279930972.29,2399525852247.79,2403033899542.76,2389266781249.15,2325526293300.82,2410738099848.01,2499746472853.35,2613769658589.57,2702735803208.85,2726255648119.29,2761021069811.08,2774379664702.33,2878471224315.25,2956081813534.08,3072827758937.27,3214696890095.28,3261065164555.73,3375407565093.44,3549757385451.85,3626695456646.34,3624437174527.31,3761256695346.56,3788622947208.01,3798471532465.81,3858794160573.52,4101990603868.62,4280409113196.97,4509726698822.41,4765208043000.06,4959060898890.64,4865309600342.25,5159341058317.87,5391689885480.98,5545089948955.69,5703589892589.65,5762915951640.46,5765666382924.97,5742565080851.01,5850209583983.22,5948177410542.77,5998518431036.32,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.49694977432299,4.7191647898197,2.43174629184438,7.38112619009482,5.10281736332763,4.01473541276157,4.33102318046845,7.96072133947266,6.17408604107766,6.58963596787126,6.64352821981721,7.20171187374964,8.7134463322059,6.57197863222811,3.78678848951084,6.18255104647483,4.75035700316393,3.80260612189613,6.63081354880883,6.25457983920906,0.146197520301072,-0.572905704585992,-2.66778446210202,3.66419450051654,3.69216270365294,4.56139000392595,3.40374846447969,0.870223603894772,1.27520769065718,0.483828067714143,3.75188590578446,2.69624335873964,3.94934757450484,4.61689174557176,1.44238402703895,3.50628996257085,5.16529684182241,2.16741773704892,-0.0622683141174463,3.77491771083318,0.727582669252698,0.259951581221969,1.58807635103031,6.30239482012036,4.3495591910935,5.35737541812118,5.66511811556936,4.0680879856932,-1.89050508674656,6.04342749236227,4.50345934755599,2.84512030055335,2.85838363476527,1.04015295924231,0.047726382053483,-0.400670114080242,1.87450210170287,1.67460370698112,0.846326816081984,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,218639710351.074,223924970518.032,226674066440.337,231089831218.448,236388455881.754,240849424837.73,248792628745.685,258099498441.358,264905249906.728,270732174231.908,272220508133.413,276656951510.698,277338027966.065,274502179790.869,276119959120.512,292940467542.015,310003638695.157,324527752027.206,337319136170.71,351315920075.374,365555306321.384,384637556649.54,405144603971.164,427006219554.705,455448096082.849,492046645448.631,529098464489.981,572686838116.074,613210673453.248,642497540438.512,682180586432.274,708622212195.624,743538410809.545,786614241127.673,830720038080.343,860743433318.789,895242930454.094,936298714559,978078168397.622,1021706314294.92,..
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.41733770982009,1.22768618253943,1.94806792301183,2.29288525391544,1.88713486000691,3.29799579687852,3.74081408383952,2.63687124789844,2.1996258387599,0.549744006499097,1.62972415550362,0.246180857429422,-1.02252410028072,0.589350267045489,6.09173942915207,5.82479139748591,4.68514285612358,3.94153783878286,4.14941887482496,4.05315712506138,5.22007203784914,5.33152495566335,5.39600314782847,6.66076399491399,8.03572342942134,7.53014361221128,8.2382347618622,7.07608986972397,4.7759878053552,6.17637321485749,3.87604489034726,4.92733617617434,5.79335642811347,5.60704277225396,3.61414121029573,4.00810459886809,4.5859936681188,4.46219280118314,4.46059909186742,..
Least developed countries: UN classification,LDC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2215170248891.64,2265443148152.69,2355083135073.9,2467247367416.99,2654717308665.2,2802639213926.13,2925384353519.74,3034180822755.46,3235004141320.48,3483826844292.87,3762715402358.71,4003090799695.7,4258569264010.24,4573609452194.11,4850152172630.58,5045388957835.54,5382298432763.85,5608578505865.24,5769452111866.82,6005166405505.44,6235180284620.25,6340811146822.09,6507965519631.79,6581121312567.17,6864921596793.45,7158669934876.11,7451742350331.38,7794228799220.1,8089568874391.86,8312724004667.67,8487907733787.05,8597800147004.18,8669186925885.72,8902321684814.93,9110883149305.96,9433490263775.06,9891137314342.9,10373529990178.3,10583636746595.3,10926087474995.8,11537782632034.1,11934384210182.1,12446796324756.9,13122064875320.8,14133664966648.7,15123828667970.9,16315133969923.9,17691278960541.6,18674524458187.5,19118569325315.8,20544018356783.8,21769987520447.4,22892040472650.1,24069748431796.9,25145421123575.8,26136521531863.9,27259062279430,28603379889719.7,29869543665073.7,30949948496347.2,..
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.26948241500607,3.95684115906003,4.76264428514841,7.5983439570745,5.5720398092147,4.37962685256433,3.71904871593441,6.61869975114526,7.69157293476684,8.00523592390121,6.38834914770084,6.3820302136029,7.39779415697934,6.04648742589524,4.02537442653201,6.67757189274948,4.20415322427957,2.86834900917128,4.08555767633101,3.83026653356255,1.69411079359463,2.63616702877955,1.12409619741676,4.31233935293578,4.27897586215518,4.09395066571585,4.59605865027648,3.78921485088195,2.7585540557325,2.10741664249896,1.29469377688561,0.83029121008839,2.68923442212422,2.3427760967881,3.5408983869328,4.85130145652681,4.87701930025651,2.02541233905882,3.23566215092006,5.59848306576502,3.43741592987581,4.29357816499385,5.42523982031271,7.70915325400084,7.00571085885117,7.87700871324992,8.4347759151381,5.55779771399729,2.37781084130152,7.45583525217293,5.96752369654507,5.15412767760553,5.1446176698575,4.46898186255169,3.94147468605668,4.29491256591905,4.9316355658505,4.42662293839274,3.61707846423126,..
Low & middle income,LMY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,158897861332.459,161666798495.952,161422314424.003,161802984359.117,167631873325.743,174848027431.784,180390182420.157,183505109367.423,180912925446.491,181756164231.9,177099176495.253,176283477006.699,175187823191.776,183671150955.456,192471665154.588,201217834094.189,208110737027.019,214918729175.784,220853917387.382,232035795966.842,241826670331.223,254268857741.933,268683922925.924,287294683061.097,306163378958.824,329192644353.052,350465894731.39,368274329649.833,392094800909.486,400872271028.148,411641108241.043,434862293084.105,456858725060.519,466202818775.408,484117451448.515,502078569467.601,520604050551.659,541195602120.421,..
